Product_Code,Year,Order_Demand
Product_1391,2015,"[6300, 16700, 15500, 18300, 10800, 13300, 13800, 12500, 18700, 23200, 17000, 15200]"
Product_1391,2016,"[10400, 22400, 22600, 20000, 15900, 15100, 14000, 11000, 29400, 16700, 14600, 19700]"
Product_1392,2012,"[35100, 32700, 35000, 29700, 28500, 23100, 35400, 26300, 20300, 28400, 31800, 23800]"
Product_1392,2013,"[22600, 43100, 39800, 39700, 39000, 38300, 40500, 34500, 39000, 50500, 42800, 28800]"
Product_1392,2014,"[40300, 54300, 36800, 37600, 69700, 45400, 38300, 30900, 27100, 42100, 45100, 40600]"
Product_1392,2015,"[47500, 58700, 47100, 57500, 61900, 44200, 52300, 57400, 59700, 59400, 50700, 46600]"
Product_1392,2016,"[49500, 60500, 64000, 42700, 51100, 59700, 63300, 58100, 91100, 58900, 54400, 38600]"
Product_1393,2012,"[575000, 1127000, 701000, 368000, 926000, 1336000, 649000, 1315000, 574000, 1305000, 1033000, 830000]"
Product_1393,2013,"[886000, 820000, 770000, 853000, 679000, 1083000, 1299000, 807000, 691000, 1019000, 1223000, 1085000]"
Product_1393,2014,"[772000, 816000, 914000, 1164000, 904000, 790000, 1505000, 624000, 1693000, 932000, 288000, 278000]"
Product_1393,2015,"[1038000, 1083000, 430000, 399000, 465000, 1418000, 1279000, 481000, 1503000, 732000, 1152000, 387000]"
Product_1393,2016,"[261000, 304000, 488000, 319000, 274000, 480000, 434000, 284000, 316000, 419000, 306000, 471000]"
Product_1394,2012,"[152000, 171000, 163000, 75000, 279000, 442000, 247000, 752000, 439000, 405000, 316000, 130000]"
Product_1394,2013,"[181000, 769000, 761000, 724000, 135000, 272000, 203000, 442000, 275000, 178000, 285000, 424000]"
Product_1394,2014,"[558000, 437000, 351000, 397000, 1719000, 636000, 323000, 1190000, 668000, 696000, 647000, 198000]"
Product_1394,2015,"[1564000, 458000, 582000, 1230000, 882000, 847000, 395000, 303000, 687000, 1109000, 513000, 770000]"
Product_1394,2016,"[806000, 566000, 440000, 870000, 36000, 853000, 275000, 701000, 465000, 1090000, 909000, 340000]"
Product_1401,2012,"[63700, 34100, 58700, 44500, 56800, 39800, 44400, 26700, 45100, 49300, 52600, 52000]"
Product_1401,2013,"[50100, 66900, 62100, 42500, 63100, 32400, 61200, 58100, 52000, 38500, 40200, 40300]"
Product_1401,2014,"[49100, 51200, 33200, 27500, 76200, 58800, 37700, 35800, 46700, 46700, 30700, 79900]"
Product_1401,2015,"[84100, 48600, 67900, 50700, 29800, 32500, 46700, 24900, 54100, 42900, 37200, 50800]"
Product_1401,2016,"[30500, 46500, 50600, 32100, 31600, 52700, 30800, 26400, 71800, 41300, 55300, 44400]"
Product_1402,2011,[1300]
Product_1402,2012,"[23200, 33800, 48000, 26500, 35500, 47300, 14600, 41200, 33300, 33200, 27700, 51200]"
Product_1402,2013,"[27900, 68900, 47700, 71900, 36500, 48000, 18000, 35100, 44800, 38400, 50500, 24400]"
Product_1402,2014,"[45600, 93800, 71100, 76100, 48000, 45100, 68100, 85700, 67600, 70900, 75900, 30100]"
Product_1402,2015,"[64500, 42100, 114100, 95100, 64900, 47200, 64200, 21200, 78600, 83800, 73000, 61200]"
Product_1402,2016,"[40700, 30000, 82400, 94500, 61400, 111300, 62300, 126900, 30000, 65000, 81300, 109800]"
Product_1403,2011,[26000]
Product_1403,2012,"[450000, 465000, 561000, 428000, 610000, 667000, 530000, 536000, 483000, 755000, 620000, 477000]"
Product_1403,2013,"[571000, 741000, 626000, 957000, 422000, 896000, 661000, 573000, 582000, 797000, 827000, 442000]"
Product_1403,2014,"[682000, 603000, 620000, 555000, 531000, 715000, 369000, 592000, 619000, 877000, 739000, 656000]"
Product_1403,2015,"[474000, 601000, 592000, 876000, 1032000, 441000, 717000, 445000, 631000, 470000, 511000, 624000]"
Product_1403,2016,"[1005000, 881000, 1054000, 333000, 442000, 1116000, 543000, 403000, 601000, 420000, 520000, 478000]"
Product_1410,2012,"[173500, 318900, 318600, 369300, 284400, 310900, 222200, 237500, 302500, 267200, 274600, 175700]"
Product_1410,2013,"[180800, 363500, 321600, 222700, 211300, 224400, 177600, 270900, 169300, 356400, 200900, 259600]"
Product_1410,2014,"[301900, 360000, 351000, 343400, 296800, 224100, 298800, 273900, 210700, 346200, 327100, 265100]"
Product_1410,2015,"[260900, 355300, 291800, 259700, 292800, 425500, 282100, 210800, 239000, 332300, 472400, 288800]"
Product_1410,2016,"[372100, 333900, 410700, 422100, 265300, 289500, 235600, 343900, 307900, 357400, 302700, 305100]"
Product_1416,2012,"[25700, 37800, 30300, 33200, 33700, 18800, 22900, 28400, 18100, 23100, 33300, 24500]"
Product_1416,2013,"[56600, 42400, 40100, 18600, 22000, 33600, 23800, 40200, 25000, 19400, 28900, 5000]"
Product_1416,2014,"[54000, 46800, 26900, 39400, 53800, 29000, 31800, 20100, 12800, 36500, 12100, 27600]"
Product_1416,2015,"[44400, 26500, 49000, 31200, 25300, 25000, 34600, 24600, 42600, 34700, 36000, 27900]"
Product_1416,2016,"[42500, 20900, 54600, 72100, 53200, 23500, 28900, 55900, 14100, 20900, 16400, 49900]"
Product_1418,2012,"[115100, 129300, 102700, 126500, 121600, 134200, 139900, 151400, 91900, 149300, 127700, 109800]"
Product_1418,2013,"[99200, 182300, 139000, 111100, 118200, 100400, 126000, 143800, 132000, 135300, 67700, 239200]"
Product_1418,2014,"[142700, 95600, 32900, 113800, 153000, 93400, 143900, 94600, 197800, 281900, 115300, 103400]"
Product_1418,2015,"[123100, 127000, 82700, 66200, 86900, 146000, 168200, 45500, 115700, 108900, 144400, 120900]"
Product_1418,2016,"[89100, 76800, 46700, 38100, 122400, 100700, 139400, 76200, 113300, 108600, 84800, 63000]"
Product_1419,2012,"[12200, 43600, 38500, 20300, 41300, 20100, 20400, 29200, 24100, 25400, 37600, 26900]"
Product_1419,2013,"[26400, 37300, 37000, 56200, 22700, 17100, 12100, 25000, 23500, 20500, 27700, 31900]"
Product_1419,2014,"[32800, 43100, 24100, 24500, 54900, 30800, 30900, 24200, 27800, 37700, 17300, 21600]"
Product_1419,2015,"[64300, 47800, 45500, 11200, 19300, 29200, 18100, 25800, 66500, 65000, 39700, 41900]"
Product_1419,2016,"[15500, 28100, 68300, 28800, 50300, 33800, 51000, 16900, 15300, 41600, 35000, 51800]"
Product_1420,2011,[100]
Product_1420,2012,"[12900, 32000, 17500, 24700, 25200, 30500, 27500, 23800, 14900, 27700, 22700, 10700]"
Product_1420,2013,"[24200, 30400, 17200, 42000, 27300, 26400, 57200, 27000, 11300, 21000, 18500, 5900]"
Product_1420,2014,"[31500, 18400, 13800, 14900, 71500, 19200, 26300, 17300, 17700, 23800, 15900, 22600]"
Product_1420,2015,"[53000, 10600, 20000, 16700, 17600, 18900, 22800, 27800, 24100, 16800, 18700, 32300]"
Product_1420,2016,"[12900, 13200, 27400, 21300, 43900, 43300, 37200, 39700, 4100, 9100, 33800, 18900]"
Product_1421,2012,"[10100, 15200, 6000, 9900, 15900, 16800, 12200, 21300, 9400, 14400, 16400, 13900]"
Product_1421,2013,"[30400, 18700, 35300, 12600, 10700, 10000, 9600, 7900, 9600, 14200, 7600, 14400]"
Product_1421,2014,"[23900, 13000, 8900, 8800, 16300, 11200, 7500, 20000, 4200, 13500, 2600, 16300]"
Product_1421,2015,"[3200, 11000, 6500, 12500, 6000, 3900, 8100, 25800, 7400, 17600, 9800, 12800]"
Product_1421,2016,"[9000, 9500, 6100, 12000, 16100, 14900, 13100, 17400, 9300, 18900, 10900, 24400]"
Product_1422,2012,"[11800, 15100, 11200, 11100, 16800, 13800, 11800, 26800, 14100, 16900, 18400, 7800]"
Product_1422,2013,"[23700, 11200, 26800, 15100, 18200, 14700, 30500, 13200, 8800, 10100, 4000, 11900]"
Product_1422,2014,"[25900, 11300, 14100, 10400, 13600, 13700, 22900, 9800, 7400, 12500, 5200, 10900]"
Product_1422,2015,"[11400, 16200, 12200, 13700, 9800, 11300, 11900, 32700, 14500, 21600, 8700, 8300]"
Product_1422,2016,"[8400, 14600, 12800, 19900, 14500, 19800, 9500, 15200, 20100, 19800, 13300, 10300]"
Product_1423,2011,[1100]
Product_1423,2012,"[22100, 21600, 12700, 12900, 17700, 20200, 23600, 25800, 15300, 18700, 18900, 14800]"
Product_1423,2013,"[25600, 17800, 16100, 12000, 22600, 23700, 26500, 9500, 31800, 12200, 8200, 16900]"
Product_1423,2014,"[20700, 21500, 14900, 21600, 26400, 12600, 9500, 18100, 11300, 39100, 12800, 17500]"
Product_1423,2015,"[17200, 18200, 15200, 8100, 11300, 12100, 16800, 41300, 15800, 23800, 20400, 15000]"
Product_1423,2016,"[27400, 19900, 34100, 16900, 24800, 18200, 24600, 19400, 18900, 24700, 35200, 15200]"
Product_1424,2011,[2400]
Product_1424,2012,"[18200, 41700, 27400, 19000, 16500, 34900, 24700, 25500, 33900, 37500, 41100, 19800]"
Product_1424,2013,"[32400, 32200, 39800, 42000, 24900, 17400, 30600, 41400, 65300, 38000, 30000, 26800]"
Product_1424,2014,"[40100, 41500, 20600, 36600, 62000, 35000, 37600, 29700, 30800, 35600, 15600, 18000]"
Product_1424,2015,"[46800, 28200, 25800, 22800, 14800, 15700, 21800, 19900, 57300, 36100, 41000, 24000]"
Product_1424,2016,"[26800, 12900, 34700, 44500, 20200, 32500, 18800, 51700, 55600, 37100, 34000, 49100]"
Product_1427,2012,"[29700, 13900, 15300, 12900, 13900, 25500, 33800, 22700, 17400, 17100, 13100, 12600]"
Product_1427,2013,"[19500, 18800, 24800, 18700, 24500, 20500, 21300, 24800, 17400, 26800, 25200, 28400]"
Product_1427,2014,"[36300, 36000, 10600, 16700, 23500, 18600, 28500, 24700, 27600, 17000, 13500, 26000]"
Product_1427,2015,"[15300, 16000, 28100, 23300, 26800, 26500, 22300, 23400, 24000, 21700, 17100, 28100]"
Product_1427,2016,"[13800, 50000, 53000, 53200, 19700, 18300, 29300, 10900, 44500, 57000, 38000, 60600]"
Product_1429,2012,"[30000, 19300, 23800, 33600, 38600, 24700, 29000, 25000, 26100, 16400, 24600, 19300]"
Product_1429,2013,"[25100, 52600, 46500, 51300, 33700, 42400, 22800, 45600, 26700, 35800, 33200, 35200]"
Product_1429,2014,"[36200, 37600, 42300, 26400, 53800, 38200, 28100, 32200, 45800, 44300, 26200, 44600]"
Product_1429,2015,"[30800, 30100, 38200, 72200, 40100, 25700, 50700, 91000, 57300, 55400, 49900, 30300]"
Product_1429,2016,"[42300, 40100, 79300, 67300, 42400, 49400, 40700, 46500, 41800, 39300, 55800, 57300]"
Product_1430,2012,"[148800, 85600, 139700, 208500, 395400, 214100, 190400, 137500, 71100, 112500, 194200, 180800]"
Product_1430,2013,"[174300, 184800, 235700, 153800, 94100, 100000, 174500, 87800, 191600, 160300, 176500, 121900]"
Product_1430,2014,"[195300, 308700, 120100, 134600, 125300, 305500, 235200, 90100, 188700, 171500, 155900, 200400]"
Product_1430,2015,"[189700, 181900, 699200, 136300, 240700, 338800, 91300, 144000, 161200, 220000, 149900, 174200]"
Product_1430,2016,"[139800, 165300, 122200, 123900, 102200, 396600, 85600, 95100, 182600, 121500, 247300, 207900]"
Product_1431,2011,[360000]
Product_1431,2012,"[670000, 563000, 810000, 722000, 1039000, 901000, 1178000, 1046000, 696000, 560000, 580000, 252000]"
Product_1431,2013,"[935000, 700000, 1117000, 701000, 700000, 680000, 1008000, 807000, 714000, 1118000, 829000, 861000]"
Product_1431,2014,"[788000, 754000, 867000, 761000, 1162000, 1548000, 899000, 651000, 837000, 894000, 823000, 665000]"
Product_1431,2015,"[1012000, 726000, 712000, 548000, 642000, 1192000, 541000, 722000, 799000, 689000, 829000, 454000]"
Product_1431,2016,"[603000, 446000, 526000, 279000, 519000, 716000, 276000, 573000, 253000, 381000, 410000, 366000]"
Product_1432,2011,[178000]
Product_1432,2012,"[2498000, 1720000, 728000, 608000, 1031000, 2547000, 595000, 3126000, 4741000, 656000, 1012000, 480000]"
Product_1432,2013,"[2490000, 1061000, 1686000, 1067000, 515000, 2508000, 2160000, 879000, 3680000, 982000, 1964000, 508000]"
Product_1432,2014,"[2976000, 846000, 739000, 1927000, 588000, 2492000, 725000, 594000, 1994000, 670000, 493000, 2670000]"
Product_1432,2015,"[1295000, 3637000, 964000, 850000, 1675000, 3217000, 1008000, 3053000, 622000, 838000, 595000, 710000]"
Product_1432,2016,"[2639000, 2216000, 1320000, 1737000, 678000, 2967000, 1130000, 2025000, 904000, 4307000, 1347000, 1339000]"
Product_1439,2012,"[136000, 220000, 182000, 204000, 225000, 141000, 138000, 220000, 175000, 225000, 118000, 113000]"
Product_1439,2013,"[172000, 333000, 253000, 325000, 114000, 185000, 307000, 204000, 197000, 247000, 247000, 253000]"
Product_1439,2014,"[304000, 331000, 199000, 172000, 217000, 422000, 294000, 147000, 257000, 252000, 150000, 276000]"
Product_1439,2015,"[233000, 180000, 364000, 263000, 159000, 245000, 205000, 239000, 188000, 248000, 173000, 352000]"
Product_1439,2016,"[278000, 189000, 211000, 257000, 235000, 287000, 195000, 183000, 211000, 254000, 176000, 263000]"
Product_1450,2011,[20000]
Product_1450,2012,"[141000, 114000, 43000, 54000, 148000, 225000, 86000, 140000, 122000, 53000, 123000, 42000]"
Product_1450,2013,"[87000, 239000, 204000, 186000, 78000, 130000, 97000, 102000, 109000, 137000, 114000, 186000]"
Product_1450,2014,"[179000, 101000, 168000, 220000, 101000, 110000, 195000, 155000, 107000, 266000, 147000, 174000]"
Product_1450,2015,"[219000, 132000, 190000, 214000, 145000, 348000, 98000, 136000, 303000, 167000, 162000, 154000]"
Product_1450,2016,"[76000, 157000, 113000, 115000, 167000, 130000, 132000, 72000, 130000, 154000, 161000, 207000]"
Product_1451,2012,"[1422000, 1579000, 1438000, 1392000, 1571000, 1507000, 1521000, 1377000, 1577000, 1759000, 1123000, 1474000]"
Product_1451,2013,"[1384000, 1965000, 1730000, 1240000, 991000, 1427000, 1308000, 1416000, 1584000, 1509000, 1576000, 1448000]"
Product_1451,2014,"[1465000, 1814000, 1464000, 1606000, 1672000, 1592000, 1619000, 1413000, 1228000, 1966000, 1278000, 1638000]"
Product_1451,2015,"[1794000, 1606000, 1758000, 1720000, 1716000, 1542000, 1516000, 1456000, 1840000, 1886000, 1373000, 1449000]"
Product_1451,2016,"[1523000, 1398000, 1985000, 1190000, 1355000, 1882000, 1141000, 1509000, 1418000, 1626000, 1427000, 1672000]"
Product_1451,2017,[1000]
Product_1452,2012,"[324900, 457100, 434100, 454200, 320900, 325200, 424400, 330100, 284800, 405600, 358400, 291900]"
Product_1452,2013,"[316700, 403300, 327300, 384100, 430000, 341000, 425300, 329000, 310200, 321900, 358000, 335800]"
Product_1452,2014,"[325800, 366800, 356500, 337600, 239400, 426100, 340800, 217600, 400300, 429000, 246000, 476000]"
Product_1452,2015,"[399800, 367400, 451600, 370400, 259500, 350200, 356700, 239000, 379100, 735200, 316100, 443300]"
Product_1452,2016,"[212600, 388300, 354300, 433300, 317000, 292200, 370600, 315000, 341400, 365000, 336000, 369900]"
Product_1453,2012,"[1267300, 1525500, 996800, 1089800, 812900, 1027900, 1018500, 837900, 1050500, 817400, 993700, 876500]"
Product_1453,2013,"[1036400, 1573900, 1213400, 1098200, 997100, 1290200, 970800, 1038600, 1082700, 1149800, 915200, 1102900]"
Product_1453,2014,"[908800, 1848100, 1226700, 1336200, 960400, 1443700, 1105500, 880300, 1152100, 1600100, 1144800, 1518100]"
Product_1453,2015,"[1019700, 979300, 1397000, 1356700, 1178200, 1204800, 1284900, 1102300, 1315700, 1948000, 1124900, 1267400]"
Product_1453,2016,"[978400, 1200800, 1410600, 1293900, 968400, 1505000, 1323100, 956900, 1268700, 1161100, 1117900, 1224100]"
Product_1453,2017,[8000]
Product_1454,2012,"[3100, 18300, 9300, 11800, 9600, 13400, 29200, 14000, 36800, 15000, 14900, 10800]"
Product_1454,2013,"[9900, 27600, 11400, 12100, 14000, 22800, 60800, 23700, 19600, 23200, 17900, 15700]"
Product_1454,2014,"[18100, 16000, 23600, 13100, 8100, 17000, 32600, 7900, 9900, 13700, 13800, 8200]"
Product_1454,2015,"[12500, 13500, 14400, 6600, 22700, 10000, 18800, 51500, 10700, 32700, 15600, 8800]"
Product_1454,2016,"[6000, 11400, 23600, 21900, 17300, 15600, 29800, 15400, 18900, 24600, 12800, 17700]"
Product_1455,2012,"[117950, 93750, 65950, 71200, 330200, 73900, 75600, 53600, 100650, 56600, 64800, 86500]"
Product_1455,2013,"[62350, 77150, 75450, 71600, 54900, 78650, 79450, 55300, 82250, 97300, 66250, 61400]"
Product_1455,2014,"[65900, 106350, 77050, 66050, 48900, 86200, 57700, 47600, 82400, 79450, 62200, 64100]"
Product_1455,2015,"[48000, 68950, 49050, 99050, 38500, 85200, 97400, 52200, 84950, 129400, 60650, 96050]"
Product_1455,2016,"[46950, 63700, 60850, 78700, 46950, 55750, 66550, 62350, 62650, 74700, 67650, 50400]"
Product_1456,2012,"[296050, 332050, 309200, 333250, 344350, 323150, 296050, 290550, 252200, 217400, 312150, 250950]"
Product_1456,2013,"[387100, 371600, 336300, 375650, 278500, 349850, 268900, 278750, 330700, 368500, 265750, 381700]"
Product_1456,2014,"[284850, 450600, 335700, 411800, 286300, 363750, 320650, 262750, 300350, 293450, 413050, 251050]"
Product_1456,2015,"[350250, 304700, 384700, 384400, 224300, 401450, 335050, 252450, 507600, 687850, 324750, 358950]"
Product_1456,2016,"[310450, 347450, 385500, 428300, 323800, 481350, 337050, 304300, 363400, 314450, 339350, 370000]"
Product_1458,2012,"[88200, 115100, 93400, 56300, 67000, 74000, 66700, 54100, 71100, 92400, 97700, 79500]"
Product_1458,2013,"[83700, 93000, 70200, 79800, 98200, 68600, 119500, 128200, 69100, 82800, 62600, 70200]"
Product_1458,2014,"[94100, 45900, 75500, 43300, 92900, 48600, 89000, 76500, 61100, 78500, 39800, 80000]"
Product_1458,2015,"[171200, 91400, 41700, 63600, 98800, 51500, 75800, 43000, 45000, 76200, 90200, 73200]"
Product_1458,2016,"[79400, 59700, 69700, 80800, 109100, 78000, 49200, 39700, 41200, 52400, 55000, 87400]"
Product_1459,2012,"[39200, 39300, 22800, 23900, 49500, 82100, 50500, 46400, 27800, 60400, 12400, 18100]"
Product_1459,2013,"[34500, 39500, 54800, 53600, 51900, 65500, 69200, 49300, 30700, 42000, 48300, 55100]"
Product_1459,2014,"[44800, 119400, 65200, 72600, 70900, 77700, 75600, 78700, 58700, 98400, 34900, 27500]"
Product_1459,2015,"[80500, 68700, 87600, 67900, 36500, 41800, 86400, 31600, 38700, 79600, 50100, 62300]"
Product_1459,2016,"[73200, 45700, 81000, 64400, 71300, 36600, 49600, 41800, 54500, 50700, 40400, 42100]"
Product_1461,2012,"[24850, 328950, 44250, 17750, 36300, 30900, 30250, 336100, 17100, 43950, 44900, 38700]"
Product_1461,2013,"[32800, 703600, 118200, 86350, 45300, 39900, 323000, 39900, 24200, 236350, 43150, 884500]"
Product_1461,2014,"[74800, 353450, 107450, 71400, 207150, 45350, 33200, 85700, 57050, 74950, 56100, 375100]"
Product_1461,2015,"[48950, 52550, 38450, 25250, 26150, 40450, 49650, 43750, 37100, 50750, 27850, 34950]"
Product_1461,2016,"[54750, 37600, 38750, 38550, 49950, 47500, 36750, 63050, 60100, 60850, 20950, 21200]"
Product_1463,2012,"[125200, 165700, 175400, 114400, 120100, 155300, 100100, 120400, 125700, 126000, 134200, 122000]"
Product_1463,2013,"[133700, 190800, 140300, 169100, 143700, 143700, 188300, 120100, 125100, 150400, 123100, 139500]"
Product_1463,2014,"[132400, 168100, 156000, 110800, 150900, 200900, 153500, 109800, 161700, 159800, 114800, 177000]"
Product_1463,2015,"[131000, 134900, 115800, 111900, 165700, 98900, 91100, 85200, 103500, 130200, 109600, 104300]"
Product_1463,2016,"[185200, 131400, 167000, 169200, 157800, 168800, 84700, 93400, 122500, 92600, 103400, 165200]"
Product_1464,2012,"[38100, 29900, 28100, 22600, 35200, 42700, 46100, 53200, 40900, 40900, 36000, 21200]"
Product_1464,2013,"[129800, 60900, 30700, 56800, 29900, 23500, 30100, 36500, 17200, 55400, 25600, 45000]"
Product_1464,2014,"[61300, 51800, 44200, 38200, 122100, 167100, 47800, 34300, 92500, 56700, 41200, 63600]"
Product_1464,2015,"[62100, 37800, 56700, 68800, 75600, 55100, 35100, 27500, 34200, 42100, 65800, 55000]"
Product_1464,2016,"[76200, 37400, 52000, 53900, 108500, 62200, 24100, 49100, 28300, 34100, 43900, 30900]"
Product_1465,2012,"[125000, 143000, 118000, 120000, 118000, 105000, 130000, 150000, 228000, 182000, 89000, 109000]"
Product_1465,2013,"[146000, 102000, 105000, 178000, 169000, 227000, 219000, 157000, 154000, 179000, 133000, 165000]"
Product_1465,2014,"[214000, 159000, 1897000, 1555000, 83000, 212000, 103000, 632000, 139000, 192000, 99000, 148000]"
Product_1465,2015,"[141000, 138000, 66000, 95000, 132000, 121000, 118000, 197000, 87000, 168000, 161000, 174000]"
Product_1465,2016,"[178000, 101000, 142000, 178000, 174000, 149000, 147000, 124000, 125000, 58000, 70000, 179000]"
Product_1469,2012,"[63400, 83000, 91200, 67400, 85900, 76700, 60300, 73300, 124100, 71800, 84700, 75100]"
Product_1469,2013,"[88000, 73600, 46400, 99200, 100900, 67100, 64400, 46700, 97000, 54400, 64600, 103200]"
Product_1469,2014,"[97200, 79500, 86000, 57700, 97100, 105400, 58100, 66500, 70600, 66700, 65600, 68900]"
Product_1469,2015,"[67100, 67600, 72900, 41000, 50000, 53000, 62600, 27700, 65000, 69200, 46800, 36600]"
Product_1469,2016,"[41200, 49700, 68300, 60100, 68000, 64200, 43500, 66500, 43000, 52100, 53500, 91900]"
Product_1470,2011,[150100]
Product_1470,2012,"[113500, 258400, 214800, 188900, 137700, 562000, 95400, 246500, 362400, 214900, 320900, 166400]"
Product_1470,2013,"[403000, 527800, 188400, 222400, 332000, 439300, 254200, 318800, 183100, 414900, 521900, 175000]"
Product_1470,2014,"[369800, 189200, 278600, 156100, 305000, 218000, 465800, 653500, 207800, 568500, 443700, 271200]"
Product_1470,2015,"[179700, 464900, 249300, 612700, 212300, 435200, 309200, 264100, 447600, 406700, 393000, 299100]"
Product_1470,2016,"[255000, 151100, 425100, 343300, 412000, 820400, 238500, 387400, 583200, 557400, 667400, 204900]"
Product_1478,2012,"[9900, 34300, 33500, 23400, 23800, 15700, 28900, 26100, 31000, 18900, 26600, 21500]"
Product_1478,2013,"[20700, 34900, 38500, 38000, 29700, 27200, 23600, 28200, 38200, 32400, 23300, 31900]"
Product_1478,2014,"[28200, 38900, 35900, 28400, 28300, 29100, 31000, 20200, 44100, 22700, 28700, 35200]"
Product_1478,2015,"[19100, 30800, 41700, 46900, 38600, 39100, 36500, 28100, 67600, 38700, 47400, 35300]"
Product_1478,2016,"[40800, 43800, 48300, 53400, 42800, 35000, 35400, 39300, 54700, 23700, 51900, 38500]"
Product_1479,2011,[208000]
Product_1479,2012,"[288000, 280000, 182000, 71000, 341000, 234000, 247000, 297000, 258000, 337000, 224000, 271000]"
Product_1479,2013,"[128000, 155000, 78000, 226000, 175000, 179000, 149000, 234000, 102000, 150000, 223000, 169000]"
Product_1479,2014,"[120000, 162000, 289000, 160000, 111000, 179000, 243000, 158000, 169000, 181000, 128000, 268000]"
Product_1479,2015,"[367000, 117000, 170000, 209000, 274000, 216000, 104000, 295000, 130000, 294000, 113000, 157000]"
Product_1479,2016,"[88000, 156000, 249000, 188000, 129000, 183000, 111000, 172000, 131000, 225000, 112000, 140000]"
Product_1480,2012,"[457000, 885000, 1542000, 761000, 207000, 1851000, 483000, 390000, 1160000, 1436000, 779000, 61000]"
Product_1480,2013,"[675000, 3288000, 3007000, 1016000, 391000, 1170000, 1598000, 1760000, 341000, 2020000, 632000, 2081000]"
Product_1480,2014,"[1016000, 637000, 967000, 1555000, 316000, 100000, 1767000, 2153000, 2295000, 820000, 613000, 1474000]"
Product_1480,2015,"[1983000, 1209000, 857000, 1733000, 1220000, 984000, 3134000, 1239000, 720000, 2224000, 1784000, 3743000]"
Product_1480,2016,"[3180000, 1060000, 974000, 837000, 1521000, 1685000, 307000, 1168000, 760000, 1219000, 1752000, 838000]"
Product_1493,2012,"[85800, 45900, 40900, 43600, 46200, 44050, 87000, 34600, 44650, 41250, 57500, 57500]"
Product_1493,2013,"[112700, 178250, 74000, 90750, 109500, 67350, 48150, 50550, 75150, 62800, 38050, 53850]"
Product_1493,2014,"[55900, 121700, 46600, 80250, 50000, 81950, 44650, 43950, 77650, 97000, 69250, 85250]"
Product_1493,2015,"[53400, 46350, 87850, 76000, 50550, 55950, 103550, 39850, 62850, 93700, 67250, 85800]"
Product_1493,2016,"[65950, 76800, 100250, 116100, 72700, 76100, 42650, 68800, 75600, 71600, 54550, 69000]"
Product_1496,2011,[51450]
Product_1496,2012,"[112200, 250900, 165850, 90100, 177350, 240600, 143100, 218300, 175400, 122350, 266950, 128200]"
Product_1496,2013,"[250600, 168550, 108850, 158750, 163450, 218600, 217450, 379300, 109250, 173600, 158050, 166500]"
Product_1496,2014,"[158150, 125850, 197250, 143150, 217750, 122900, 164300, 278150, 141150, 244500, 148300, 215350]"
Product_1496,2015,"[209300, 127700, 183600, 185950, 182700, 167450, 108850, 173400, 195150, 130600, 225550, 241100]"
Product_1496,2016,"[173100, 92100, 100950, 214500, 223600, 184700, 626000, 304050, 120100, 146550, 308800, 255550]"
Product_1496,2017,[3000]
Product_1502,2011,[30000]
Product_1502,2012,"[242250, 151000, 198500, 258250, 313500, 486500, 357000, 623500, 546250, 325750, 562750, 174750]"
Product_1502,2013,"[387000, 1024750, 607750, 153750, 156750, 255500, 427250, 395750, 217000, 337250, 311000, 550000]"
Product_1502,2014,"[489750, 623250, 463750, 789250, 663250, 107000, 405750, 602500, 540250, 479500, 565250, 349750]"
Product_1502,2015,"[618250, 733750, 657000, 1282500, 104750, 544500, 506000, 349750, 508750, 687000, 749500, 840000]"
Product_1502,2016,"[837250, 518500, 977250, 1202500, 483500, 1153000, 483000, 897000, 901500, 1205250, 980000, 278750]"
Product_1508,2012,"[17800, 19400, 19100, 65500, 99100, 18500, 54800, 24800, 39200, 11300, 8100, 3400]"
Product_1508,2013,"[13200, 23300, 16900, 38200, 16700, 12400, 14100, 7500, 19400, 23000, 20500, 9600]"
Product_1508,2014,"[13500, 22300, 19300, 15200, 26100, 26500, 14500, 21600, 7100, 19000, 14600, 24500]"
Product_1508,2015,"[20200, 165100, 113000, 84600, 18900, 21500, 28000, 75900, 102500, 131000, 11700, 91800]"
Product_1508,2016,"[159900, 136500, 161500, 151000, 87200, 141300, 137200, 86300, 140800, 122800, 160600, 161700]"
Product_1509,2012,"[1600, 5800, 5100, 7600, 6700, 7100, 1900, 2800, 3000, 7100, 7600, 3800]"
Product_1509,2013,"[9000, 9400, 8600, 6500, 8100, 10800, 6900, 6200, 9800, 14100, 17900, 15000]"
Product_1509,2014,"[10100, 14100, 3900, 2600, 9200, 8500, 12100, 18700, 4700, 16300, 6700, 6300]"
Product_1509,2015,"[8800, 12900, 6600, 12600, 9000, 2400, 1800, 2400, 5300, 10400, 9400, 4800]"
Product_1509,2016,"[38400, 3900, 6700, 8000, 19400, 7000, 3100, 7300, 3800, 6600, 3800, 4900]"
Product_1512,2012,"[146300, 140900, 231200, 206200, 233700, 249100, 171200, 157900, 188800, 234000, 167600, 252100]"
Product_1512,2013,"[172900, 288600, 138700, 236700, 141300, 186200, 249100, 234600, 179400, 247700, 128600, 227600]"
Product_1512,2014,"[206200, 166900, 205100, 143100, 227700, 244200, 193500, 162300, 221300, 216300, 206300, 238700]"
