,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,month13,month14,month15,month16,month17,month18,month19,month20,month21,month22,month23,month24,s_DC1_1,s_DC1_2,s_DC1_3,s_DC1_4,s_DC1_5,s_DC1_6,s_DC1_7,s_DC1_8,s_DC1_9,s_DC1_10,s_DC1_11,s_DC1_12,s_DC1_13,s_DC1_14,s_DC1_15,s_DC1_16,s_DC1_17,s_DC1_18,s_DC1_19,s_DC1_20,s_DC1_21,s_DC1_22,s_DC1_23,s_DC1_24,S_DC1_1,S_DC1_2,S_DC1_3,S_DC1_4,S_DC1_5,S_DC1_6,S_DC1_7,S_DC1_8,S_DC1_9,S_DC1_10,S_DC1_11,S_DC1_12,S_DC1_13,S_DC1_14,S_DC1_15,S_DC1_16,S_DC1_17,S_DC1_18,S_DC1_19,S_DC1_20,S_DC1_21,S_DC1_22,S_DC1_23,S_DC1_24,s_DC2_1,s_DC2_2,s_DC2_3,s_DC2_4,s_DC2_5,s_DC2_6,s_DC2_7,s_DC2_8,s_DC2_9,s_DC2_10,s_DC2_11,s_DC2_12,s_DC2_13,s_DC2_14,s_DC2_15,s_DC2_16,s_DC2_17,s_DC2_18,s_DC2_19,s_DC2_20,s_DC2_21,s_DC2_22,s_DC2_23,s_DC2_24,S_DC2_1,S_DC2_2,S_DC2_3,S_DC2_4,S_DC2_5,S_DC2_6,S_DC2_7,S_DC2_8,S_DC2_9,S_DC2_10,S_DC2_11,S_DC2_12,S_DC2_13,S_DC2_14,S_DC2_15,S_DC2_16,S_DC2_17,S_DC2_18,S_DC2_19,S_DC2_20,S_DC2_21,S_DC2_22,S_DC2_23,S_DC2_24,s_r1_1,s_r1_2,s_r1_3,s_r1_4,s_r1_5,s_r1_6,s_r1_7,s_r1_8,s_r1_9,s_r1_10,s_r1_11,s_r1_12,s_r1_13,s_r1_14,s_r1_15,s_r1_16,s_r1_17,s_r1_18,s_r1_19,s_r1_20,s_r1_21,s_r1_22,s_r1_23,s_r1_24,S_r2_1,S_r2_2,S_r2_3,S_r2_4,S_r2_5,S_r2_6,S_r2_7,S_r2_8,S_r2_9,S_r2_10,S_r2_11,S_r2_12,S_r2_13,S_r2_14,S_r2_15,S_r2_16,S_r2_17,S_r2_18,S_r2_19,S_r2_20,S_r2_21,S_r2_22,S_r2_23,S_r2_24,profit
10,98647.0,86952.0,97499.0,88654.0,102354.0,138546.0,97389.0,115831.0,77058.0,97539.0,85729.0,110736.0,101219.0,63972.0,105580.0,101520.0,86103.0,115933.0,92192.0,108783.0,108112.0,80028.0,99534.0,107115.0,277037.0,241176.0,182653.0,286281.0,289946.0,244557.0,230974.0,235701.0,297990.0,196384.0,201512.0,237975.0,316965.0,309724.0,275860.0,266478.0,323525.0,206467.0,269103.0,170723.0,276437.0,270390.0,332094.0,311708.0,500688.0,574689.0,663224.0,650369.0,429168.0,436579.0,590048.0,615985.0,576750.0,543919.0,589873.0,646422.0,690046.0,670619.0,652382.0,633472.0,701854.0,430917.0,619110.0,721410.0,567919.0,705904.0,632270.0,617630.0,277037.0,241176.0,182653.0,286281.0,289946.0,244557.0,230974.0,235701.0,297990.0,196384.0,201512.0,237975.0,316965.0,309724.0,275860.0,266478.0,323525.0,206467.0,269103.0,170723.0,276437.0,270390.0,332094.0,311708.0,500688.0,574689.0,663224.0,650369.0,429168.0,436579.0,590048.0,615985.0,576750.0,543919.0,589873.0,646422.0,690046.0,670619.0,652382.0,633472.0,701854.0,430917.0,619110.0,721410.0,567919.0,705904.0,632270.0,617630.0,277037.0,241176.0,182653.0,286281.0,289946.0,244557.0,230974.0,235701.0,297990.0,196384.0,201512.0,237975.0,316965.0,309724.0,275860.0,266478.0,323525.0,206467.0,269103.0,170723.0,276437.0,270390.0,332094.0,311708.0,500688.0,574689.0,663224.0,650369.0,429168.0,436579.0,590048.0,615985.0,576750.0,543919.0,589873.0,646422.0,690046.0,670619.0,652382.0,633472.0,701854.0,430917.0,619110.0,721410.0,567919.0,705904.0,632270.0,617630.0,601409702.245
11,84353.0,84550.0,84151.0,84362.0,84629.0,84186.0,84767.0,84093.0,84380.0,84656.0,84276.0,84054.0,84421.0,84188.0,84433.0,84600.0,83997.0,84660.0,84567.0,84238.0,84340.0,84099.0,84589.0,83998.0,277037.0,241176.0,182653.0,286281.0,289946.0,244557.0,230974.0,235701.0,297990.0,196384.0,201512.0,237975.0,316965.0,309724.0,275860.0,266478.0,323525.0,206467.0,269103.0,170723.0,276437.0,270390.0,332094.0,311708.0,500688.0,574689.0,663224.0,650369.0,429168.0,436579.0,590048.0,615985.0,576750.0,543919.0,589873.0,646422.0,690046.0,670619.0,652382.0,633472.0,701854.0,430917.0,619110.0,721410.0,567919.0,705904.0,632270.0,617630.0,277037.0,241176.0,182653.0,286281.0,289946.0,244557.0,230974.0,235701.0,297990.0,196384.0,201512.0,237975.0,316965.0,309724.0,275860.0,266478.0,323525.0,206467.0,269103.0,170723.0,276437.0,270390.0,332094.0,311708.0,500688.0,574689.0,663224.0,650369.0,429168.0,436579.0,590048.0,615985.0,576750.0,543919.0,589873.0,646422.0,690046.0,670619.0,652382.0,633472.0,701854.0,430917.0,619110.0,721410.0,567919.0,705904.0,632270.0,617630.0,277037.0,241176.0,182653.0,286281.0,289946.0,244557.0,230974.0,235701.0,297990.0,196384.0,201512.0,237975.0,316965.0,309724.0,275860.0,266478.0,323525.0,206467.0,269103.0,170723.0,276437.0,270390.0,332094.0,311708.0,500688.0,574689.0,663224.0,650369.0,429168.0,436579.0,590048.0,615985.0,576750.0,543919.0,589873.0,646422.0,690046.0,670619.0,652382.0,633472.0,701854.0,430917.0,619110.0,721410.0,567919.0,705904.0,632270.0,617630.0,465380836.815
12,38126.0,66358.0,89853.0,70984.0,87612.0,87103.0,55668.0,118237.0,76608.0,86125.0,83398.0,65790.0,90311.0,89305.0,103019.0,122791.0,73414.0,48479.0,82446.0,100157.0,107245.0,105076.0,57537.0,101958.0,167159.0,286288.0,326718.0,197696.0,326260.0,217337.0,267900.0,320556.0,261521.0,248330.0,180895.0,259197.0,171426.0,202536.0,270090.0,177552.0,179663.0,309110.0,297751.0,248750.0,289666.0,289632.0,203459.0,317116.0,480068.0,486216.0,667147.0,549738.0,701287.0,704349.0,508007.0,701581.0,632059.0,424095.0,493500.0,676399.0,729231.0,696783.0,692296.0,496852.0,431228.0,571291.0,647999.0,453654.0,560031.0,534175.0,475671.0,662389.0,167159.0,286288.0,326718.0,197696.0,326260.0,217337.0,267900.0,320556.0,261521.0,248330.0,180895.0,259197.0,171426.0,202536.0,270090.0,177552.0,179663.0,309110.0,297751.0,248750.0,289666.0,289632.0,203459.0,317116.0,480068.0,486216.0,667147.0,549738.0,701287.0,704349.0,508007.0,701581.0,632059.0,424095.0,493500.0,676399.0,729231.0,696783.0,692296.0,496852.0,431228.0,571291.0,647999.0,453654.0,560031.0,534175.0,475671.0,662389.0,167159.0,286288.0,326718.0,197696.0,326260.0,217337.0,267900.0,320556.0,261521.0,248330.0,180895.0,259197.0,171426.0,202536.0,270090.0,177552.0,179663.0,309110.0,297751.0,248750.0,289666.0,289632.0,203459.0,317116.0,480068.0,486216.0,667147.0,549738.0,701287.0,704349.0,508007.0,701581.0,632059.0,424095.0,493500.0,676399.0,729231.0,696783.0,692296.0,496852.0,431228.0,571291.0,647999.0,453654.0,560031.0,534175.0,475671.0,662389.0,646283565.89
13,82434.0,82382.0,82425.0,82515.0,82590.0,82041.0,82302.0,82415.0,82275.0,82261.0,82745.0,82182.0,81876.0,82342.0,82603.0,82400.0,82120.0,82287.0,82100.0,82240.0,82104.0,82697.0,82098.0,82642.0,167159.0,286288.0,326718.0,197696.0,326260.0,217337.0,267900.0,320556.0,261521.0,248330.0,180895.0,259197.0,171426.0,202536.0,270090.0,177552.0,179663.0,309110.0,297751.0,248750.0,289666.0,289632.0,203459.0,317116.0,480068.0,486216.0,667147.0,549738.0,701287.0,704349.0,508007.0,701581.0,632059.0,424095.0,493500.0,676399.0,729231.0,696783.0,692296.0,496852.0,431228.0,571291.0,647999.0,453654.0,560031.0,534175.0,475671.0,662389.0,167159.0,286288.0,326718.0,197696.0,326260.0,217337.0,267900.0,320556.0,261521.0,248330.0,180895.0,259197.0,171426.0,202536.0,270090.0,177552.0,179663.0,309110.0,297751.0,248750.0,289666.0,289632.0,203459.0,317116.0,480068.0,486216.0,667147.0,549738.0,701287.0,704349.0,508007.0,701581.0,632059.0,424095.0,493500.0,676399.0,729231.0,696783.0,692296.0,496852.0,431228.0,571291.0,647999.0,453654.0,560031.0,534175.0,475671.0,662389.0,167159.0,286288.0,326718.0,197696.0,326260.0,217337.0,267900.0,320556.0,261521.0,248330.0,180895.0,259197.0,171426.0,202536.0,270090.0,177552.0,179663.0,309110.0,297751.0,248750.0,289666.0,289632.0,203459.0,317116.0,480068.0,486216.0,667147.0,549738.0,701287.0,704349.0,508007.0,701581.0,632059.0,424095.0,493500.0,676399.0,729231.0,696783.0,692296.0,496852.0,431228.0,571291.0,647999.0,453654.0,560031.0,534175.0,475671.0,662389.0,448888765.395
14,84463.0,112619.0,76731.0,75098.0,135166.0,85613.0,65092.0,94046.0,123656.0,82672.0,99297.0,90342.0,79646.0,75667.0,87972.0,104225.0,117473.0,103273.0,86529.0,99570.0,79599.0,76915.0,109685.0,76188.0,270263.0,316404.0,205606.0,245272.0,335546.0,303905.0,218984.0,257284.0,303332.0,198167.0,288095.0,347322.0,348739.0,219134.0,317573.0,266332.0,352242.0,224222.0,215539.0,215669.0,356739.0,354838.0,345389.0,340383.0,660116.0,733047.0,804742.0,644409.0,643286.0,648726.0,584085.0,772879.0,679591.0,741218.0,590935.0,605022.0,729089.0,675436.0,774110.0,760142.0,757160.0,670737.0,694976.0,701521.0,519652.0,799017.0,557220.0,695071.0,270263.0,316404.0,205606.0,245272.0,335546.0,303905.0,218984.0,257284.0,303332.0,198167.0,288095.0,347322.0,348739.0,219134.0,317573.0,266332.0,352242.0,224222.0,215539.0,215669.0,356739.0,354838.0,345389.0,340383.0,660116.0,733047.0,804742.0,644409.0,643286.0,648726.0,584085.0,772879.0,679591.0,741218.0,590935.0,605022.0,729089.0,675436.0,774110.0,760142.0,757160.0,670737.0,694976.0,701521.0,519652.0,799017.0,557220.0,695071.0,270263.0,316404.0,205606.0,245272.0,335546.0,303905.0,218984.0,257284.0,303332.0,198167.0,288095.0,347322.0,348739.0,219134.0,317573.0,266332.0,352242.0,224222.0,215539.0,215669.0,356739.0,354838.0,345389.0,340383.0,660116.0,733047.0,804742.0,644409.0,643286.0,648726.0,584085.0,772879.0,679591.0,741218.0,590935.0,605022.0,729089.0,675436.0,774110.0,760142.0,757160.0,670737.0,694976.0,701521.0,519652.0,799017.0,557220.0,695071.0,699810555.63
15,94502.0,94662.0,94478.0,94681.0,94797.0,94578.0,94763.0,93559.0,94475.0,94754.0,94288.0,95026.0,94144.0,94426.0,94585.0,94017.0,95121.0,94466.0,94917.0,95068.0,94422.0,94290.0,94640.0,94891.0,270263.0,316404.0,205606.0,245272.0,335546.0,303905.0,218984.0,257284.0,303332.0,198167.0,288095.0,347322.0,348739.0,219134.0,317573.0,266332.0,352242.0,224222.0,215539.0,215669.0,356739.0,354838.0,345389.0,340383.0,660116.0,733047.0,804742.0,644409.0,643286.0,648726.0,584085.0,772879.0,679591.0,741218.0,590935.0,605022.0,729089.0,675436.0,774110.0,760142.0,757160.0,670737.0,694976.0,701521.0,519652.0,799017.0,557220.0,695071.0,270263.0,316404.0,205606.0,245272.0,335546.0,303905.0,218984.0,257284.0,303332.0,198167.0,288095.0,347322.0,348739.0,219134.0,317573.0,266332.0,352242.0,224222.0,215539.0,215669.0,356739.0,354838.0,345389.0,340383.0,660116.0,733047.0,804742.0,644409.0,643286.0,648726.0,584085.0,772879.0,679591.0,741218.0,590935.0,605022.0,729089.0,675436.0,774110.0,760142.0,757160.0,670737.0,694976.0,701521.0,519652.0,799017.0,557220.0,695071.0,270263.0,316404.0,205606.0,245272.0,335546.0,303905.0,218984.0,257284.0,303332.0,198167.0,288095.0,347322.0,348739.0,219134.0,317573.0,266332.0,352242.0,224222.0,215539.0,215669.0,356739.0,354838.0,345389.0,340383.0,660116.0,733047.0,804742.0,644409.0,643286.0,648726.0,584085.0,772879.0,679591.0,741218.0,590935.0,605022.0,729089.0,675436.0,774110.0,760142.0,757160.0,670737.0,694976.0,701521.0,519652.0,799017.0,557220.0,695071.0,688556598.49
16,37805.0,68308.0,102783.0,71379.0,50290.0,46539.0,57525.0,63869.0,64919.0,71311.0,106517.0,101978.0,40901.0,79311.0,111964.0,71191.0,61661.0,68933.0,59347.0,68599.0,56379.0,92117.0,73724.0,84333.0,266282.0,173628.0,254252.0,214511.0,241004.0,297865.0,256044.0,201935.0,237825.0,203973.0,278722.0,211120.0,278783.0,188287.0,185045.0,297844.0,263115.0,162587.0,204559.0,185931.0,195754.0,291242.0,303796.0,162488.0,428536.0,542728.0,627047.0,606450.0,690645.0,666577.0,463626.0,521269.0,548900.0,411211.0,499113.0,697573.0,523176.0,497703.0,442673.0,635591.0,584157.0,476355.0,612877.0,550328.0,409114.0,421295.0,539022.0,629502.0,266282.0,173628.0,254252.0,214511.0,241004.0,297865.0,256044.0,201935.0,237825.0,203973.0,278722.0,211120.0,278783.0,188287.0,185045.0,297844.0,263115.0,162587.0,204559.0,185931.0,195754.0,291242.0,303796.0,162488.0,428536.0,542728.0,627047.0,606450.0,690645.0,666577.0,463626.0,521269.0,548900.0,411211.0,499113.0,697573.0,523176.0,497703.0,442673.0,635591.0,584157.0,476355.0,612877.0,550328.0,409114.0,421295.0,539022.0,629502.0,266282.0,173628.0,254252.0,214511.0,241004.0,297865.0,256044.0,201935.0,237825.0,203973.0,278722.0,211120.0,278783.0,188287.0,185045.0,297844.0,263115.0,162587.0,204559.0,185931.0,195754.0,291242.0,303796.0,162488.0,428536.0,542728.0,627047.0,606450.0,690645.0,666577.0,463626.0,521269.0,548900.0,411211.0,499113.0,697573.0,523176.0,497703.0,442673.0,635591.0,584157.0,476355.0,612877.0,550328.0,409114.0,421295.0,539022.0,629502.0,599041477.69
17,79400.0,79720.0,79367.0,79377.0,79676.0,79665.0,79638.0,78959.0,80333.0,79436.0,79599.0,79101.0,79324.0,79233.0,79438.0,79519.0,79605.0,79824.0,80016.0,79676.0,79143.0,79126.0,79355.0,79312.0,266282.0,173628.0,254252.0,214511.0,241004.0,297865.0,256044.0,201935.0,237825.0,203973.0,278722.0,211120.0,278783.0,188287.0,185045.0,297844.0,263115.0,162587.0,204559.0,185931.0,195754.0,291242.0,303796.0,162488.0,428536.0,542728.0,627047.0,606450.0,690645.0,666577.0,463626.0,521269.0,548900.0,411211.0,499113.0,697573.0,523176.0,497703.0,442673.0,635591.0,584157.0,476355.0,612877.0,550328.0,409114.0,421295.0,539022.0,629502.0,266282.0,173628.0,254252.0,214511.0,241004.0,297865.0,256044.0,201935.0,237825.0,203973.0,278722.0,211120.0,278783.0,188287.0,185045.0,297844.0,263115.0,162587.0,204559.0,185931.0,195754.0,291242.0,303796.0,162488.0,428536.0,542728.0,627047.0,606450.0,690645.0,666577.0,463626.0,521269.0,548900.0,411211.0,499113.0,697573.0,523176.0,497703.0,442673.0,635591.0,584157.0,476355.0,612877.0,550328.0,409114.0,421295.0,539022.0,629502.0,266282.0,173628.0,254252.0,214511.0,241004.0,297865.0,256044.0,201935.0,237825.0,203973.0,278722.0,211120.0,278783.0,188287.0,185045.0,297844.0,263115.0,162587.0,204559.0,185931.0,195754.0,291242.0,303796.0,162488.0,428536.0,542728.0,627047.0,606450.0,690645.0,666577.0,463626.0,521269.0,548900.0,411211.0,499113.0,697573.0,523176.0,497703.0,442673.0,635591.0,584157.0,476355.0,612877.0,550328.0,409114.0,421295.0,539022.0,629502.0,443047474.6
18,84720.0,27072.0,51467.0,80903.0,76382.0,79098.0,32547.0,72619.0,54179.0,32922.0,85419.0,71886.0,16016.0,77110.0,66270.0,53249.0,75165.0,60506.0,73783.0,73658.0,46295.0,70698.0,47753.0,67088.0,143884.0,226520.0,170829.0,171109.0,136462.0,233672.0,173534.0,223660.0,177487.0,124529.0,124356.0,205679.0,230896.0,205144.0,202269.0,128546.0,132179.0,134299.0,130778.0,170607.0,170479.0,194925.0,217748.0,129356.0,383069.0,399675.0,505316.0,387999.0,396346.0,357014.0,337527.0,439556.0,392544.0,439182.0,400921.0,416841.0,341180.0,381269.0,361934.0,333478.0,485086.0,515264.0,472860.0,438470.0,373696.0,486054.0,525990.0,328284.0,143884.0,226520.0,170829.0,171109.0,136462.0,233672.0,173534.0,223660.0,177487.0,124529.0,124356.0,205679.0,230896.0,205144.0,202269.0,128546.0,132179.0,134299.0,130778.0,170607.0,170479.0,194925.0,217748.0,129356.0,383069.0,399675.0,505316.0,387999.0,396346.0,357014.0,337527.0,439556.0,392544.0,439182.0,400921.0,416841.0,341180.0,381269.0,361934.0,333478.0,485086.0,515264.0,472860.0,438470.0,373696.0,486054.0,525990.0,328284.0,143884.0,226520.0,170829.0,171109.0,136462.0,233672.0,173534.0,223660.0,177487.0,124529.0,124356.0,205679.0,230896.0,205144.0,202269.0,128546.0,132179.0,134299.0,130778.0,170607.0,170479.0,194925.0,217748.0,129356.0,383069.0,399675.0,505316.0,387999.0,396346.0,357014.0,337527.0,439556.0,392544.0,439182.0,400921.0,416841.0,341180.0,381269.0,361934.0,333478.0,485086.0,515264.0,472860.0,438470.0,373696.0,486054.0,525990.0,328284.0,478401490.885
19,58742.0,58359.0,58655.0,58739.0,58830.0,58725.0,58351.0,58585.0,58840.0,58643.0,58408.0,58200.0,58146.0,58507.0,58128.0,58676.0,58353.0,58309.0,58458.0,58640.0,58644.0,58847.0,58691.0,58578.0,143884.0,226520.0,170829.0,171109.0,136462.0,233672.0,173534.0,223660.0,177487.0,124529.0,124356.0,205679.0,230896.0,205144.0,202269.0,128546.0,132179.0,134299.0,130778.0,170607.0,170479.0,194925.0,217748.0,129356.0,383069.0,399675.0,505316.0,387999.0,396346.0,357014.0,337527.0,439556.0,392544.0,439182.0,400921.0,416841.0,341180.0,381269.0,361934.0,333478.0,485086.0,515264.0,472860.0,438470.0,373696.0,486054.0,525990.0,328284.0,143884.0,226520.0,170829.0,171109.0,136462.0,233672.0,173534.0,223660.0,177487.0,124529.0,124356.0,205679.0,230896.0,205144.0,202269.0,128546.0,132179.0,134299.0,130778.0,170607.0,170479.0,194925.0,217748.0,129356.0,383069.0,399675.0,505316.0,387999.0,396346.0,357014.0,337527.0,439556.0,392544.0,439182.0,400921.0,416841.0,341180.0,381269.0,361934.0,333478.0,485086.0,515264.0,472860.0,438470.0,373696.0,486054.0,525990.0,328284.0,143884.0,226520.0,170829.0,171109.0,136462.0,233672.0,173534.0,223660.0,177487.0,124529.0,124356.0,205679.0,230896.0,205144.0,202269.0,128546.0,132179.0,134299.0,130778.0,170607.0,170479.0,194925.0,217748.0,129356.0,383069.0,399675.0,505316.0,387999.0,396346.0,357014.0,337527.0,439556.0,392544.0,439182.0,400921.0,416841.0,341180.0,381269.0,361934.0,333478.0,485086.0,515264.0,472860.0,438470.0,373696.0,486054.0,525990.0,328284.0,374280768.79
20,90552.0,69993.0,66540.0,60456.0,67225.0,89941.0,63664.0,55795.0,58255.0,53887.0,62480.0,86381.0,80859.0,64562.0,104488.0,62101.0,69421.0,55539.0,64493.0,67653.0,59430.0,60095.0,85179.0,79982.0,159408.0,228309.0,261972.0,239161.0,176809.0,218836.0,161494.0,209602.0,252704.0,196959.0,266260.0,206479.0,198872.0,166932.0,200121.0,289962.0,221346.0,249969.0,276246.0,277238.0,203606.0,175862.0,254699.0,186222.0,480847.0,590642.0,543495.0,618154.0,457184.0,653876.0,449378.0,672235.0,569576.0,586477.0,599944.0,499441.0,533466.0,519986.0,645188.0,534476.0,424650.0,378299.0,482189.0,419819.0,665923.0,435182.0,377115.0,572004.0,159408.0,228309.0,261972.0,239161.0,176809.0,218836.0,161494.0,209602.0,252704.0,196959.0,266260.0,206479.0,198872.0,166932.0,200121.0,289962.0,221346.0,249969.0,276246.0,277238.0,203606.0,175862.0,254699.0,186222.0,480847.0,590642.0,543495.0,618154.0,457184.0,653876.0,449378.0,672235.0,569576.0,586477.0,599944.0,499441.0,533466.0,519986.0,645188.0,534476.0,424650.0,378299.0,482189.0,419819.0,665923.0,435182.0,377115.0,572004.0,159408.0,228309.0,261972.0,239161.0,176809.0,218836.0,161494.0,209602.0,252704.0,196959.0,266260.0,206479.0,198872.0,166932.0,200121.0,289962.0,221346.0,249969.0,276246.0,277238.0,203606.0,175862.0,254699.0,186222.0,480847.0,590642.0,543495.0,618154.0,457184.0,653876.0,449378.0,672235.0,569576.0,586477.0,599944.0,499441.0,533466.0,519986.0,645188.0,534476.0,424650.0,378299.0,482189.0,419819.0,665923.0,435182.0,377115.0,572004.0,550902092.36
21,75668.0,74992.0,75014.0,75407.0,75342.0,75257.0,75323.0,75330.0,75397.0,75155.0,75907.0,74971.0,75318.0,75873.0,75270.0,75450.0,74502.0,75316.0,75427.0,75030.0,75271.0,75191.0,75444.0,75399.0,159408.0,228309.0,261972.0,239161.0,176809.0,218836.0,161494.0,209602.0,252704.0,196959.0,266260.0,206479.0,198872.0,166932.0,200121.0,289962.0,221346.0,249969.0,276246.0,277238.0,203606.0,175862.0,254699.0,186222.0,480847.0,590642.0,543495.0,618154.0,457184.0,653876.0,449378.0,672235.0,569576.0,586477.0,599944.0,499441.0,533466.0,519986.0,645188.0,534476.0,424650.0,378299.0,482189.0,419819.0,665923.0,435182.0,377115.0,572004.0,159408.0,228309.0,261972.0,239161.0,176809.0,218836.0,161494.0,209602.0,252704.0,196959.0,266260.0,206479.0,198872.0,166932.0,200121.0,289962.0,221346.0,249969.0,276246.0,277238.0,203606.0,175862.0,254699.0,186222.0,480847.0,590642.0,543495.0,618154.0,457184.0,653876.0,449378.0,672235.0,569576.0,586477.0,599944.0,499441.0,533466.0,519986.0,645188.0,534476.0,424650.0,378299.0,482189.0,419819.0,665923.0,435182.0,377115.0,572004.0,159408.0,228309.0,261972.0,239161.0,176809.0,218836.0,161494.0,209602.0,252704.0,196959.0,266260.0,206479.0,198872.0,166932.0,200121.0,289962.0,221346.0,249969.0,276246.0,277238.0,203606.0,175862.0,254699.0,186222.0,480847.0,590642.0,543495.0,618154.0,457184.0,653876.0,449378.0,672235.0,569576.0,586477.0,599944.0,499441.0,533466.0,519986.0,645188.0,534476.0,424650.0,378299.0,482189.0,419819.0,665923.0,435182.0,377115.0,572004.0,463375882.845
22,83146.0,62939.0,60973.0,57900.0,32672.0,51976.0,60203.0,84633.0,74572.0,63509.0,83233.0,79431.0,57584.0,76505.0,58486.0,31114.0,53115.0,78209.0,59337.0,56168.0,64759.0,87365.0,64046.0,66729.0,176252.0,156259.0,214122.0,140017.0,237997.0,182326.0,255221.0,189718.0,189866.0,142820.0,238781.0,171984.0,171937.0,224762.0,174601.0,238552.0,140181.0,255646.0,136272.0,246416.0,222988.0,200526.0,239755.0,255802.0,494833.0,439928.0,548638.0,474809.0,348040.0,350570.0,596673.0,544636.0,475125.0,524106.0,358873.0,472468.0,429847.0,577630.0,480078.0,503806.0,433147.0,477443.0,435906.0,602974.0,480251.0,459197.0,359947.0,428218.0,176252.0,156259.0,214122.0,140017.0,237997.0,182326.0,255221.0,189718.0,189866.0,142820.0,238781.0,171984.0,171937.0,224762.0,174601.0,238552.0,140181.0,255646.0,136272.0,246416.0,222988.0,200526.0,239755.0,255802.0,494833.0,439928.0,548638.0,474809.0,348040.0,350570.0,596673.0,544636.0,475125.0,524106.0,358873.0,472468.0,429847.0,577630.0,480078.0,503806.0,433147.0,477443.0,435906.0,602974.0,480251.0,459197.0,359947.0,428218.0,176252.0,156259.0,214122.0,140017.0,237997.0,182326.0,255221.0,189718.0,189866.0,142820.0,238781.0,171984.0,171937.0,224762.0,174601.0,238552.0,140181.0,255646.0,136272.0,246416.0,222988.0,200526.0,239755.0,255802.0,494833.0,439928.0,548638.0,474809.0,348040.0,350570.0,596673.0,544636.0,475125.0,524106.0,358873.0,472468.0,429847.0,577630.0,480078.0,503806.0,433147.0,477443.0,435906.0,602974.0,480251.0,459197.0,359947.0,428218.0,507945049.315
23,67410.0,67397.0,67323.0,67513.0,67219.0,67698.0,67646.0,67542.0,67390.0,67820.0,67369.0,67814.0,67621.0,67651.0,67833.0,67267.0,67464.0,67054.0,67290.0,67556.0,67297.0,67704.0,67705.0,67903.0,176252.0,156259.0,214122.0,140017.0,237997.0,182326.0,255221.0,189718.0,189866.0,142820.0,238781.0,171984.0,171937.0,224762.0,174601.0,238552.0,140181.0,255646.0,136272.0,246416.0,222988.0,200526.0,239755.0,255802.0,494833.0,439928.0,548638.0,474809.0,348040.0,350570.0,596673.0,544636.0,475125.0,524106.0,358873.0,472468.0,429847.0,577630.0,480078.0,503806.0,433147.0,477443.0,435906.0,602974.0,480251.0,459197.0,359947.0,428218.0,176252.0,156259.0,214122.0,140017.0,237997.0,182326.0,255221.0,189718.0,189866.0,142820.0,238781.0,171984.0,171937.0,224762.0,174601.0,238552.0,140181.0,255646.0,136272.0,246416.0,222988.0,200526.0,239755.0,255802.0,494833.0,439928.0,548638.0,474809.0,348040.0,350570.0,596673.0,544636.0,475125.0,524106.0,358873.0,472468.0,429847.0,577630.0,480078.0,503806.0,433147.0,477443.0,435906.0,602974.0,480251.0,459197.0,359947.0,428218.0,176252.0,156259.0,214122.0,140017.0,237997.0,182326.0,255221.0,189718.0,189866.0,142820.0,238781.0,171984.0,171937.0,224762.0,174601.0,238552.0,140181.0,255646.0,136272.0,246416.0,222988.0,200526.0,239755.0,255802.0,494833.0,439928.0,548638.0,474809.0,348040.0,350570.0,596673.0,544636.0,475125.0,524106.0,358873.0,472468.0,429847.0,577630.0,480078.0,503806.0,433147.0,477443.0,435906.0,602974.0,480251.0,459197.0,359947.0,428218.0,441249340.11
24,81125.0,31924.0,64323.0,73717.0,69416.0,40050.0,43164.0,73362.0,81248.0,69955.0,75878.0,60376.0,51238.0,64746.0,74037.0,93493.0,73628.0,31954.0,78094.0,48538.0,64058.0,73104.0,71546.0,45158.0,142559.0,195348.0,218381.0,124041.0,166196.0,218840.0,207235.0,158762.0,125484.0,182341.0,211907.0,227682.0,125319.0,127249.0,143161.0,163830.0,166347.0,233961.0,224479.0,190318.0,185789.0,127911.0,193078.0,158600.0,343670.0,454922.0,530797.0,437579.0,467753.0,360431.0,446990.0,326851.0,469913.0,523402.0,510778.0,339896.0,388802.0,386293.0,479590.0,364471.0,447282.0,308104.0,427370.0,388691.0,504271.0,482556.0,300581.0,419375.0,142559.0,195348.0,218381.0,124041.0,166196.0,218840.0,207235.0,158762.0,125484.0,182341.0,211907.0,227682.0,125319.0,127249.0,143161.0,163830.0,166347.0,233961.0,224479.0,190318.0,185789.0,127911.0,193078.0,158600.0,343670.0,454922.0,530797.0,437579.0,467753.0,360431.0,446990.0,326851.0,469913.0,523402.0,510778.0,339896.0,388802.0,386293.0,479590.0,364471.0,447282.0,308104.0,427370.0,388691.0,504271.0,482556.0,300581.0,419375.0,142559.0,195348.0,218381.0,124041.0,166196.0,218840.0,207235.0,158762.0,125484.0,182341.0,211907.0,227682.0,125319.0,127249.0,143161.0,163830.0,166347.0,233961.0,224479.0,190318.0,185789.0,127911.0,193078.0,158600.0,343670.0,454922.0,530797.0,437579.0,467753.0,360431.0,446990.0,326851.0,469913.0,523402.0,510778.0,339896.0,388802.0,386293.0,479590.0,364471.0,447282.0,308104.0,427370.0,388691.0,504271.0,482556.0,300581.0,419375.0,448401554.335
